,account
12941,356742.00804000004
12942,356502.00804000004
12943,356322.00804000004
12944,356562.00804000004
12945,356382.00804000004
12946,356502.00804000004
12947,356442.00804000004
12948,356562.00804000004
12949,356322.00804000004
12950,356682.00804000004
12951,356562.00804000004
12952,356742.00804000004
12953,356562.00804000004
12954,356862.00804000004
12955,356562.00804000004
12956,356682.00804000004
12957,356622.00804000004
12958,356442.00804000004
12959,356382.00804000004
12960,356850.36816
12961,356730.36816
12962,356610.36816
12963,356610.36816
12964,356610.36816
12965,356610.36816
12966,356610.36816
12967,356610.36816
12968,356610.36816
12969,356610.36816
12970,356610.36816
12971,356610.36816
12972,356610.36816
12973,356610.36816
12974,356610.36816
12975,356610.36816
12976,356610.36816
12977,356610.36816
12978,356610.36816
12979,356610.36816
12980,356610.36816
12981,356610.36816
12982,356610.36816
12983,356610.36816
12984,356418.91704000003
12985,356358.91704000003
12986,356478.91704000003
12987,356718.91704000003
12988,356778.91704000003
12989,356478.91704000003
12990,356418.91704000003
12991,356658.91704000003
12992,356838.91704000003
12993,356418.91704000003
12994,356058.91704000003
12995,355998.91704000003
12996,356418.91704000003
12997,356178.91704000003
12998,356358.91704000003
12999,356298.91704000003
13000,356598.91704000003
13001,356418.91704000003
13002,356238.91704000003
13003,356478.91704000003
13004,356598.91704000003
13005,356418.91704000003
13006,356898.91704000003
13007,356178.91704000003
13008,356538.91704000003
13009,356358.91704000003
13010,356418.91704000003
13011,356538.91704000003
13012,356238.91704000003
13013,356238.91704000003
13014,356718.91704000003
13015,356658.91704000003
13016,355998.91704000003
13017,356598.91704000003
13018,356838.91704000003
13019,356478.91704000003
13020,356718.91704000003
13021,356538.91704000003
13022,357018.91704000003
13023,356598.91704000003
13024,356778.91704000003
13025,356478.91704000003
13026,356298.91704000003
13027,356778.91704000003
13028,356418.91704000003
13029,356298.91704000003
13030,356718.91704000003
13031,356598.91704000003
13032,356238.91704000003
13033,356658.91704000003
13034,356358.91704000003
13035,356238.91704000003
13036,356958.91704000003
13037,356238.91704000003
13038,356238.91704000003
13039,356238.91704000003
13040,356478.91704000003
13041,357318.91704000003
13042,357307.9464
13043,357307.9464
13044,357307.9464
13045,357307.9464
13046,357307.9464
13047,357307.9464
13048,357307.9464
13049,357307.9464
13050,357307.9464
13051,357307.9464
13052,357307.9464
13053,357307.9464
13054,357307.9464
13055,357116.95236
13056,357716.95236
13057,357236.95236
13058,357536.95236
13059,357836.95236
13060,357536.95236
13061,357296.95236
13062,357116.95236
13063,357476.95236
13064,357236.95236
13065,357296.95236
13066,357236.95236
13067,357656.95236
13068,356816.95236
13069,357356.95236
13070,357236.95236
13071,357356.95236
13072,357476.95236
13073,357056.95236
13074,357656.95236
13075,357656.95236
13076,357116.95236
13077,356936.95236
13078,357476.95236
13079,357296.95236
13080,357416.95236
13081,357356.95236
13082,356936.95236
13083,357596.95236
13084,357416.95236
13085,357356.95236
13086,357476.95236
13087,357536.95236
13088,357596.95236
13089,357356.95236
13090,357056.95236
13091,357056.95236
13092,357596.95236
13093,357356.95236
13094,357476.95236
13095,357476.95236
13096,357596.95236
13097,357296.95236
13098,357716.95236
13099,357236.95236
13100,357176.95236
13101,357416.95236
13102,357536.95236
13103,357536.95236
13104,357356.95236
13105,357476.95236
13106,357776.95236
13107,357776.95236
13108,357596.95236
13109,357416.95236
13110,357896.95236
13111,357716.95236
13112,357476.95236
13113,357656.95236
13114,357836.95236
13115,357836.95236
13116,357896.95236
13117,357836.95236
13118,357956.95236
13119,357836.95236
13120,357416.95236
13121,357716.95236
13122,357896.95236
13123,357956.95236
13124,357416.95236
13125,357716.95236
13126,358005.87720000005
13127,358005.87720000005
13128,358005.87720000005
13129,358005.87720000005
13130,358005.87720000005
13131,358005.87720000005
13132,358005.87720000005
13133,358005.87720000005
13134,358005.87720000005
13135,358005.87720000005
13136,358005.87720000005
13137,358005.87720000005
13138,358005.87720000005
13139,358005.87720000005
13140,358005.87720000005
13141,358005.87720000005
13142,358005.87720000005
13143,358005.87720000005
13144,358005.87720000005
13145,358005.87720000005
13146,358005.87720000005
13147,358005.87720000005
13148,358005.87720000005
13149,358005.87720000005
13150,358005.87720000005
13151,358005.87720000005
13152,358005.87720000005
13153,358005.87720000005
13154,358005.87720000005
13155,358005.87720000005
13156,358005.87720000005
13157,358005.87720000005
13158,357814.7334
13159,358234.7334
13160,358234.7334
13161,357694.7334
13162,357814.7334
13163,357994.7334
13164,358594.7334
13165,358594.7334
13166,358294.7334
13167,358583.67384000006
13168,358583.67384000006
13169,358583.67384000006
13170,358583.67384000006
13171,358583.67384000006
13172,358583.67384000006
13173,358583.67384000006
13174,358583.67384000006
13175,358583.67384000006
13176,358583.67384000006
13177,358583.67384000006
13178,358583.67384000006
13179,358583.67384000006
13180,358583.67384000006
13181,358583.67384000006
13182,358583.67384000006
13183,358583.67384000006
13184,358583.67384000006
13185,358583.67384000006
13186,358583.67384000006
13187,358583.67384000006
13188,358583.67384000006
13189,358583.67384000006
13190,358583.67384000006
13191,358583.67384000006
13192,358583.67384000006
13193,358583.67384000006
13194,358583.67384000006
13195,358583.67384000006
13196,358583.67384000006
13197,358583.67384000006
13198,358583.67384000006
13199,358583.67384000006
13200,358583.67384000006
13201,358583.67384000006
13202,358583.67384000006
13203,358583.67384000006
13204,358583.67384000006
13205,358583.67384000006
13206,358583.67384000006
13207,358583.67384000006
13208,358583.67384000006
13209,358583.67384000006
13210,358583.67384000006
13211,358583.67384000006
13212,358583.67384000006
13213,358583.67384000006
13214,358583.67384000006
13215,358583.67384000006
13216,358583.67384000006
13217,358583.67384000006
13218,358583.67384000006
13219,358583.67384000006
13220,358583.67384000006
13221,358583.67384000006
13222,358583.67384000006
13223,358583.67384000006
13224,358583.67384000006
13225,358583.67384000006
13226,358583.67384000006
13227,358583.67384000006
13228,358583.67384000006
13229,358583.67384000006
13230,358583.67384000006
13231,358583.67384000006
13232,358583.67384000006
13233,358583.67384000006
13234,358583.67384000006
13235,358583.67384000006
13236,358583.67384000006
13237,358583.67384000006
13238,358583.67384000006
13239,358583.67384000006
13240,358583.67384000006
13241,358583.67384000006
13242,358583.67384000006
13243,358583.67384000006
13244,358583.67384000006
13245,358583.67384000006
13246,358583.67384000006
13247,358583.67384000006
13248,358583.67384000006
13249,358583.67384000006
13250,358583.67384000006
13251,358583.67384000006
13252,358583.67384000006
13253,358583.67384000006
13254,358583.67384000006
13255,358583.67384000006
13256,358583.67384000006
13257,358583.67384000006
13258,358583.67384000006
13259,358583.67384000006
13260,358583.67384000006
13261,358583.67384000006
13262,358583.67384000006
13263,358583.67384000006
13264,358583.67384000006
13265,358583.67384000006
13266,358583.67384000006
13267,358583.67384000006
13268,358583.67384000006
13269,358583.67384000006
13270,358583.67384000006
13271,358583.67384000006
13272,358583.67384000006
13273,358583.67384000006
13274,358583.67384000006
13275,358583.67384000006
13276,358583.67384000006
13277,358583.67384000006
13278,358583.67384000006
13279,358583.67384000006
13280,358583.67384000006
13281,358583.67384000006
13282,358583.67384000006
13283,358583.67384000006
13284,358583.67384000006
13285,358583.67384000006
13286,358583.67384000006
13287,358583.67384000006
13288,358583.67384000006
13289,358583.67384000006
13290,358583.67384000006
13291,358583.67384000006
13292,358583.67384000006
13293,358583.67384000006
13294,358583.67384000006
13295,358583.67384000006
13296,358583.67384000006
13297,358583.67384000006
13298,358583.67384000006
13299,358583.67384000006
13300,358583.67384000006
13301,358583.67384000006
13302,358583.67384000006
13303,358583.67384000006
13304,358583.67384000006
13305,358583.67384000006
13306,358583.67384000006
13307,358583.67384000006
13308,358583.67384000006
13309,358583.67384000006
13310,358583.67384000006
13311,358583.67384000006
13312,358583.67384000006
13313,358583.67384000006
13314,358583.67384000006
13315,358583.67384000006
13316,358583.67384000006
13317,358583.67384000006
13318,358583.67384000006
13319,358583.67384000006
13320,358583.67384000006
13321,358583.67384000006
13322,358583.67384000006
13323,358583.67384000006
13324,358583.67384000006
13325,358583.67384000006
13326,358583.67384000006
13327,358583.67384000006
13328,358583.67384000006
13329,358583.67384000006
13330,358583.67384000006
13331,358583.67384000006
13332,358583.67384000006
13333,358583.67384000006
13334,358583.67384000006
13335,358583.67384000006
13336,358583.67384000006
13337,358583.67384000006
13338,358583.67384000006
13339,358583.67384000006
13340,358583.67384000006
13341,358583.67384000006
13342,358583.67384000006
13343,358583.67384000006
13344,358583.67384000006
13345,358583.67384000006
13346,358583.67384000006
13347,358583.67384000006
13348,358583.67384000006
13349,358583.67384000006
13350,358583.67384000006
13351,358583.67384000006
13352,358583.67384000006
13353,358583.67384000006
13354,358583.67384000006
13355,358583.67384000006
13356,358583.67384000006
13357,358583.67384000006
13358,358583.67384000006
13359,358583.67384000006
13360,358583.67384000006
13361,358583.67384000006
13362,358583.67384000006
13363,358583.67384000006
13364,358583.67384000006
13365,358583.67384000006
13366,358583.67384000006
13367,358583.67384000006
13368,358583.67384000006
13369,358583.67384000006
13370,358583.67384000006
13371,358583.67384000006
13372,358583.67384000006
13373,358583.67384000006
13374,358583.67384000006
13375,358583.67384000006
13376,358583.67384000006
13377,358583.67384000006
13378,358583.67384000006
13379,358583.67384000006
13380,358583.67384000006
13381,358583.67384000006
13382,358583.67384000006
13383,358583.67384000006
13384,358583.67384000006
13385,358583.67384000006
13386,358583.67384000006
13387,358583.67384000006
13388,358583.67384000006
13389,358583.67384000006
13390,358583.67384000006
13391,358583.67384000006
13392,358583.67384000006
13393,358583.67384000006
13394,358583.67384000006
13395,358583.67384000006
13396,358583.67384000006
13397,358583.67384000006
13398,358583.67384000006
13399,358583.67384000006
13400,358583.67384000006
13401,358583.67384000006
13402,358583.67384000006
13403,358583.67384000006
13404,358583.67384000006
13405,358583.67384000006
13406,358583.67384000006
13407,358583.67384000006
13408,358583.67384000006
13409,358583.67384000006
13410,358583.67384000006
13411,358583.67384000006
13412,358583.67384000006
13413,358583.67384000006
13414,358583.67384000006
13415,358583.67384000006
13416,358583.67384000006
13417,358583.67384000006
13418,358583.67384000006
13419,358583.67384000006
13420,358583.67384000006
13421,358583.67384000006
13422,358583.67384000006
13423,358583.67384000006
13424,358583.67384000006
13425,358583.67384000006
13426,358583.67384000006
13427,358583.67384000006
13428,358583.67384000006
13429,358583.67384000006
13430,358583.67384000006
13431,358583.67384000006
13432,358583.67384000006
13433,358583.67384000006
13434,358583.67384000006
13435,358583.67384000006
13436,358583.67384000006
13437,358583.67384000006
13438,358583.67384000006
13439,358583.67384000006
13440,358583.67384000006
13441,358583.67384000006
13442,358583.67384000006
13443,358583.67384000006
13444,358583.67384000006
13445,358583.67384000006
13446,358583.67384000006
13447,358583.67384000006
13448,358583.67384000006
13449,358583.67384000006
13450,358583.67384000006
13451,358583.67384000006
13452,358583.67384000006
13453,358583.67384000006
13454,358583.67384000006
13455,358583.67384000006
13456,358583.67384000006
13457,358583.67384000006
13458,358583.67384000006
13459,358583.67384000006
13460,358583.67384000006
13461,358583.67384000006
13462,358583.67384000006
13463,358392.99960000004
13464,358812.99960000004
13465,358512.99960000004
13466,358632.99960000004
13467,358872.99960000004
13468,358992.99960000004
13469,358692.99960000004
13470,358932.99960000004
13471,359172.99960000004
13472,359052.99960000004
13473,359052.99960000004
13474,359232.99960000004
13475,359282.01648000005
13476,359162.01648000005
13477,359042.01648000005
13478,358922.01648000005
13479,358922.01648000005
13480,358922.01648000005
13481,358922.01648000005
13482,358922.01648000005
13483,358922.01648000005
13484,358922.01648000005
13485,358922.01648000005
13486,358922.01648000005
13487,358922.01648000005
13488,358922.01648000005
13489,358922.01648000005
13490,358922.01648000005
13491,358922.01648000005
13492,358922.01648000005
13493,358922.01648000005
13494,358922.01648000005
13495,358922.01648000005
13496,358922.01648000005
13497,358922.01648000005
13498,358922.01648000005
13499,358922.01648000005
13500,358922.01648000005
13501,358922.01648000005
13502,358922.01648000005
13503,358922.01648000005
13504,358922.01648000005
13505,358922.01648000005
13506,358922.01648000005
13507,358922.01648000005
13508,358922.01648000005
13509,358922.01648000005
13510,358922.01648000005
13511,358922.01648000005
13512,358922.01648000005
13513,358922.01648000005
13514,358922.01648000005
13515,358922.01648000005
13516,358922.01648000005
13517,358922.01648000005
13518,358922.01648000005
13519,358922.01648000005
13520,358922.01648000005
13521,358922.01648000005
13522,358922.01648000005
13523,358922.01648000005
13524,358922.01648000005
13525,358922.01648000005
13526,358922.01648000005
13527,358922.01648000005
13528,358922.01648000005
13529,358922.01648000005
13530,358922.01648000005
13531,358922.01648000005
13532,358922.01648000005
13533,358922.01648000005
13534,358922.01648000005
13535,358922.01648000005
13536,358922.01648000005
13537,358922.01648000005
13538,358922.01648000005
13539,358922.01648000005
13540,358922.01648000005
13541,358922.01648000005
13542,358922.01648000005
13543,358922.01648000005
13544,358922.01648000005
