,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
15,1215,2020-09-21 09:45:00.000000,4617.0,4667.2,-50.1999999999998,-65.0371705963936,-62.9728559533719,14.837170596393797,3,-1,0,0,-540.0000000000609,-612.867600000061
16,1216,2020-09-21 09:45:59.999996,4621.0,4673.8,-52.8000000000001,-65.0208044382799,-62.9745212323061,12.2208044382798,3,-1,0,0,240.000000000029,167.132400000029
17,1217,2020-09-21 09:47:00.000001,4622.6,4673.2,-50.5999999999994,-65.0036061026349,-62.9753538717733,14.403606102635507,3,-1,0,0,-420.00000000018076,-492.86760000018074
18,1218,2020-09-21 09:47:59.999997,4621.2,4671.6,-50.4000000000005,-64.9875173370316,-62.9741881765193,14.587517337031102,3,-1,0,0,-479.9999999998491,-552.8675999998491
19,1219,2020-09-21 09:49:00.000002,4617.6,4666.4,-48.7999999999992,-64.9658807212202,-62.970524562864,16.165880721221,3,-1,0,0,-960.0000000002397,-1032.8676000002397
20,1220,2020-09-21 09:49:59.999998,4613.0,4664.4,-51.3999999999996,-64.9492371705961,-62.9690258118232,13.549237170596506,3,-1,0,0,-180.0000000001198,-252.8676000001198
21,1221,2020-09-21 09:51:00.000003,4616.0,4666.2,-50.1999999999998,-64.9312066574199,-62.9665278934219,14.73120665742011,3,-1,0,0,-540.0000000000609,-612.867600000061
22,1222,2020-09-21 09:51:59.999999,4617.6,4668.4,-50.7999999999992,-64.9131761442438,-62.964196502914,14.113176144244605,3,-1,0,0,-360.0000000002396,-432.8676000002396
23,1223,2020-09-21 09:53:00.000004,4615.4,4666.6,-51.2000000000007,-64.8970873786404,-62.961865112406,13.697087378639708,3,-1,0,0,-239.99999999979025,-312.86759999979023
24,1224,2020-09-21 09:54:00.000000,4619.6,4670.2,-50.5999999999994,-64.8793342579747,-62.9601998334718,14.279334257975307,3,-1,0,0,-420.00000000018076,-492.86760000018074
25,1225,2020-09-21 09:54:59.999996,4622.8,4673.6,-50.8000000000001,-64.862968099861,-62.958701082431,14.06296809986091,3,-1,0,0,-359.999999999971,-432.867599999971
26,1226,2020-09-21 09:56:00.000001,4615.8,4668.6,-52.8000000000001,-64.8474341192785,-62.9572023313902,12.047434119278407,3,-1,0,0,240.000000000029,167.132400000029
27,1227,2020-09-21 09:56:59.999997,4613.2,4666.0,-52.8000000000001,-64.8335644937584,-62.9570358034968,12.033564493758306,3,-1,0,0,240.000000000029,167.132400000029
28,1228,2020-09-21 09:58:00.000002,4612.0,4664.8,-52.8000000000001,-64.816088765603,-62.9578684429639,12.016088765602902,3,-1,0,0,240.000000000029,167.132400000029
29,1229,2020-09-21 09:58:59.999998,4607.2,4660.8,-53.6000000000003,-64.8036061026349,-62.95670274771,11.203606102634602,3,-1,0,0,480.0000000000899,407.13240000008994
30,1230,2020-09-21 10:00:00.000003,4611.6,4664.8,-53.1999999999998,-64.789181692094,-62.9548709408823,11.589181692094208,3,-1,0,0,359.99999999993906,287.1323999999391
31,1231,2020-09-21 10:00:59.999999,4611.2,4665.6,-54.4000000000005,-64.7769764216363,-62.9575353871771,10.376976421635803,3,-1,0,0,720.000000000151,647.1324000001509
32,1232,2020-09-21 10:02:00.000004,4613.6,4667.0,-53.3999999999996,-64.7625520110954,-62.9552039966692,11.362552011095794,3,-1,0,0,419.9999999998802,347.1323999998802
33,1233,2020-09-21 10:03:00.000000,4614.8,4668.0,-53.1999999999998,-64.7467406380025,-62.9537052456284,11.54674063800271,3,-1,0,0,359.99999999993906,287.1323999999391
34,1234,2020-09-21 10:03:59.999996,4615.0,4668.8,-53.8000000000001,-64.7328710124824,-62.9537052456284,10.932871012482309,3,-1,0,0,540.000000000029,467.132400000029
35,1235,2020-09-21 10:05:00.000001,4613.0,4667.4,-54.3999999999996,-64.7187239944518,-62.953538717735,10.318723994452206,3,-1,0,0,719.9999999998802,647.1323999998801
36,1236,2020-09-21 10:05:59.999997,4610.2,4664.4,-54.1999999999998,-64.7040221914005,-62.9547044129889,10.5040221914007,3,-1,0,0,659.9999999999391,587.132399999939
37,1237,2020-09-21 10:07:00.000002,4607.2,4661.2,-54.0,-64.6879334257972,-62.9552039966692,10.687933425797198,3,-1,0,0,600.0,527.1324
38,1238,2020-09-21 10:07:59.999998,4607.4,4660.8,-53.4000000000005,-64.6729542302355,-62.9548709408823,11.272954230235001,3,-1,0,0,420.0000000001509,347.13240000015094
39,1239,2020-09-21 10:09:00.000003,4609.6,4662.2,-52.5999999999994,-64.6576976421634,-62.9528726061613,12.057697642164001,3,-1,0,0,179.99999999981924,107.13239999981924
40,1240,2020-09-21 10:09:59.999999,4608.8,4661.8,-53.0,-64.6404993065184,-62.9525395503744,11.640499306518393,3,-1,0,0,300.0,227.13240000000002
41,1241,2020-09-21 10:11:00.000004,4607.4,4660.4,-53.0,-64.6224687933423,-62.9520399666942,11.622468793342307,3,-1,0,0,300.0,227.13240000000002
42,1242,2020-09-21 10:12:00.000000,4609.6,4664.0,-54.3999999999996,-64.606380027739,-62.9525395503744,10.206380027739392,3,-1,0,0,719.9999999998802,647.1323999998801
43,1243,2020-09-21 10:12:59.999996,4608.0,4662.4,-54.3999999999996,-64.589181692094,-62.9532056619481,10.189181692094401,3,-1,0,0,719.9999999998802,647.1323999998801
44,1244,2020-09-21 10:14:00.000001,4606.8,4658.0,-51.1999999999998,-64.5686546463243,-62.9510407993336,13.368654646324508,3,-1,0,0,-240.00000000006096,-312.867600000061
45,1245,2020-09-21 10:14:59.999997,4607.6,4661.0,-53.3999999999996,-64.5520110957001,-62.9513738551204,11.152011095700495,3,-1,0,0,419.9999999998802,347.1323999998802
46,1246,2020-09-21 10:16:00.000002,4607.2,4660.6,-53.4000000000005,-64.5373092926488,-62.949208992506,11.137309292648297,3,-1,0,0,420.0000000001509,347.13240000015094
47,1247,2020-09-21 10:16:59.999998,4606.4,4659.2,-52.8000000000001,-64.5214979195559,-62.9472106577849,11.721497919555802,3,-1,0,0,240.000000000029,167.132400000029
48,1248,2020-09-21 10:18:00.000003,4606.2,4660.0,-53.8000000000001,-64.5062413314838,-62.9447127393836,10.70624133148371,3,-1,0,0,540.000000000029,467.132400000029
49,1249,2020-09-21 10:18:59.999999,4605.8,4659.0,-53.1999999999998,-64.488488210818,-62.9425478767691,11.288488210818208,3,-1,0,0,359.99999999993906,287.1323999999391
50,1250,2020-09-21 10:20:00.000004,4606.8,4660.0,-53.1999999999998,-64.4740638002771,-62.9420482930888,11.274063800277297,3,-1,0,0,359.99999999993906,287.1323999999391
51,1251,2020-09-21 10:21:00.000000,4605.4,4657.8,-52.4000000000005,-64.4576976421634,-62.9403830141546,12.057697642162893,3,-1,0,0,120.00000000015092,47.13240000015092
